;Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
27146;Python;NAZARIA;'3499320008341;CETAPHIL SAB LIMP PROF 127G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;27,43;0,0;0,0;27,43
27147;Python;NAZARIA;'7891721023484;ACICLOVIR 400MG 30CPR (MCK-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;100;235,51;0,72;0,0;65,94
27148;Python;NAZARIA;'7896004750309;OLMESARTANA 40MG 30CPR (GM2-G);2025-05-08 21:02:08;RN;NAZARIA;1;345;56;42,79;0,40409999999999996;0,0;25,5
27149;Python;NAZARIA;'7891142982544;ADDERA MAX IMUNIDADE 30CPR REV;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;90,76;0,0;0,0;90,76
27150;Python;NAZARIA;'8429420094130;ISDIN FOTOPROTETOR TATOO 100G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;66,32;0,0;0,0;66,32
27151;Python;NAZARIA;'7896000615039;MAM KUKA NAT BRANCA 70 UNIV;2025-05-08 21:02:08;RN;NAZARIA;0;0;36;14,71;0,0;0,0;14,71
27152;Python;NAZARIA;'7891350042719;ESM RISQUE DGEL EF MET GOLDEN DIVA 9 5ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;144;7,5;0,0;0,0;7,5
27153;Python;NAZARIA;'7891010254872;NEUT PURIFISKIN GEL DE LIMP 60G;2025-05-08 21:02:08;RN;NAZARIA;1;9;6;32,68;0,0;0,0;32,68
27154;Python;NAZARIA;'7898074617445;FLUIMUCIL XPE 2% PED 120ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;26,7;0,0;0,0;26,7
27155;Python;NAZARIA;'7896181924487;CANDESARTANA CILEX 16MG 30CPR (A4H-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;30;85,63;0,0;0,0;85,63
27156;Python;NAZARIA;'7896653707822;BOLINHA DOCE LEITE C/COCO ZERO 18X10G;2025-05-08 21:02:08;RN;NAZARIA;0;0;18;32,21;0,0;0,0;32,21
27157;Python;NAZARIA;'7896112401469;ATENOLOL 50MG 30CPR (BGN-G);2025-05-08 21:02:08;RN;NAZARIA;1;1257;48;13,89;0,71;0,0;4,03
27158;Python;NAZARIA;'7898946433012;EQUALIV NUTRI IMUNIDADE 30CAP;2025-05-08 21:02:08;RN;NAZARIA;0;0;35;19,79;0,0;0,0;19,79
27159;Python;NAZARIA;'650240012921;GOICOECHEA CR ANTICELULITE 400G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;14,21;0,0;0,0;14,21
27160;Python;NAZARIA;'7509546662022;SAB LIQ PROTEX BABY CAB AOS PES REF 380ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;17,53;0,0;0,0;17,53
27161;Python;NAZARIA;'7897517908669;PIRANHA RICCA GDE ARCO;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;5,56;0,0;0,0;5,56
27162;Python;NAZARIA;'7896004754161;METILFENIDATO 10MG 60CPR A3 (E3S-G);2025-05-08 21:02:08;RN;NAZARIA;1;61;60;52,36;0,2112;0,0;41,3
27163;Python;NAZARIA;'7896658020582;EXODUS 15MG 60CPR C1;2025-05-08 21:02:08;RN;NAZARIA;1;23;48;180,84;0,0;0,0;180,84
27164;Python;NAZARIA;'7891000354117;NESCAU CHOCOMELO 190ML BR;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;4,36;0,0;0,0;4,36
27165;Python;NAZARIA;'7898168000948;ZADITEN 0,345MG COL 5ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;65;27,39;0,0;0,0;27,39
27166;Python;NAZARIA;'7898146820612;GABAPENTINA 400MG 30CAP C1 (BGN-G);2025-05-08 21:02:08;RN;NAZARIA;1;70;24;84,44;0,72;0,0;23,64
27167;Python;NAZARIA;'7896342415953;JOELHEIRA MERCUR ORIFICIO REFOR P 1UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;52;23,02;0,0;0,0;23,02
27168;Python;NAZARIA;'7896637022729;AZULFIN 500MG 60CPR;2025-05-08 21:02:08;RN;NAZARIA;1;52;60;103,69;0,0;0,0;103,69
27169;Python;NAZARIA;'7506295389910;FRALDA PAMPERS P CARE MEGA P 56UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;2;58,03;0,0;0,0;58,03
27170;Python;NAZARIA;'7891058061562;RIFOCINA SPR 20ML *;2025-05-08 21:02:08;RN;NAZARIA;1;132;48;33,63;0,0;0,0;33,63
27171;Python;NAZARIA;'7898919412372;HIDRAT DES MONANGE EXT SECA 200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;8,01;0,0;0,0;8,01
27172;Python;NAZARIA;'3282779327169;KIT AVENE MAT ANTIACNE+INTENSE 60G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;74,11;0,0;0,0;74,11
27173;Python;NAZARIA;'7898133019562;CREMER FRALDA JUMBO M 8X26UN HP;2025-05-08 21:02:08;RN;NAZARIA;0;0;8;27,96;0,0;0,0;27,96
27174;Python;NAZARIA;'7898029559318;AGOXOM 25MG 28CPR C1;2025-05-08 21:02:08;RN;NAZARIA;0;0;128;215,39;0,0;0,0;215,39
27175;Python;NAZARIA;'7896509956060;COLOR CR BC S/AMONIA 3.0 CASTANHO ESCURO;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;12,38;0,0;0,0;12,38
27176;Python;NAZARIA;'7898926572878;ZETSIM 10/40MG 28CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;72;102,59;0,0;0,0;102,59
27177;Python;NAZARIA;'7898946433470;EQUALIV NUTRI IMUNIDADE 90CAP L2P1;2025-05-08 21:02:08;RN;NAZARIA;0;0;18;122,36;0,0;0,0;122,36
27178;Python;NAZARIA;'7891350033557;BIOCOLOR COLOR MINI 8.0 LOU CL RADIA;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;8,44;0,0;0,0;8,44
27179;Python;NAZARIA;'7891106003384;AVALOX 400MG 7CPR *;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;268,55;0,0;0,0;268,55
27180;Python;NAZARIA;'7891177556567;KIT MAGIC FIORUCCICOL+HID200ML+CX+BERC;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;21,01;0,0;0,0;21,01
27181;Python;NAZARIA;'7898495602808;NASOFLUID ADT 0,5MG/ML 30ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;100;9,18;0,0;0,0;9,18
27182;Python;NAZARIA;'7896020162162;REPELENTE SPRAY BARUEL ICARIDINA 100ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;21,22;0,0;0,0;21,22
27183;Python;NAZARIA;'7501006721133;SHP PANTENE RESTAURAAAO 400ML;2025-05-08 21:02:08;RN;NAZARIA;1;26;6;22,02;0,0;0,0;22,02
27184;Python;NAZARIA;'7891182014809;RISQUE ESM CREM LAGRIMAS VENUS BL8ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;144;3,86;0,0;0,0;3,86
27185;Python;NAZARIA;'7896269900631;PSOREX POM 30GR;2025-05-08 21:02:08;RN;NAZARIA;1;51;60;38,06;0,3;0,0;26,64
27186;Python;NAZARIA;'7640131971072;ESC DENT EDEL WHITE FLOSSERBRUSH ULTRASO;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;21,7;0,0;0,0;21,7
27187;Python;NAZARIA;'7899706132916;TINT IMED EXC FASH PARIS 2160;2025-05-08 21:02:08;RN;NAZARIA;0;0;168;21,91;0,0;0,0;21,91
27188;Python;NAZARIA;'4008600149095;ESC LAVAR MAM NUK 2 EM 1 ;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;34,02;0,0;0,0;34,02
27189;Python;NAZARIA;'7898185414216;KIT ROMERO BRITO DC ESC+GEL+FIO;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;19,43;0,0;0,0;19,43
27190;Python;NAZARIA;'7500435250306;FRALDA PAMPERS PREMIUM CARE XG 120UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;1;350,06;0,0;0,0;350,06
27191;Python;NAZARIA;'7896685300190;FLORAX ADT 5FLAC;2025-05-08 21:02:08;RN;NAZARIA;1;2461;100;42,05;0,0;0,0;42,05
27192;Python;NAZARIA;'7896020161097;SHP T DA XUXINHA SONO TRANQUILO 210ML;2025-05-08 21:02:08;RN;NAZARIA;1;412;12;6,82;0,0;0,0;6,82
27193;Python;NAZARIA;'7891350032123;GEL FIX BOZZANO BRILHO MOLHADO 300G;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;7,8;0,0;0,0;7,8
27194;Python;NAZARIA;'7896094917897;MAXSULID 30CPR;2025-05-08 21:02:08;RN;NAZARIA;1;21;24;90,79;0,0;0,0;90,79
27195;Python;NAZARIA;'7898495605120;FLYARE XPE 100ML+COPO MEDID;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;16,18;0,0;0,0;16,18
27196;Python;NAZARIA;'7899026434967;BATOM HYDRA EXTREME BL 155 PETAL;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;13,33;0,0;0,0;13,33
27197;Python;NAZARIA;'7897337708203;JANUMET 50/1000MG 56CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;40;217,09;0,0;0,0;217,09
27198;Python;NAZARIA;'7891317489595;GINNA CR VAG 40GR+7APLIC;2025-05-08 21:02:08;RN;NAZARIA;1;57;30;37,8;0,0;0,0;37,8
27199;Python;NAZARIA;'7896004789491;MIOGESIC LIS 5+125MG 30CPR;2025-05-08 21:02:08;RN;NAZARIA;1;44;60;47,55;0,0;0,0;47,55
27200;Python;NAZARIA;'7506195133484;KIT SOFT COLOR 46+BLONDOR SAC;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;9,83;0,0;0,0;9,83
27201;Python;NAZARIA;'7891800628395;FITA MICROPOROSA CREMER BEGE SALV 2,5CMX4,5M;2025-05-08 21:02:08;RN;NAZARIA;0;0;48;3,69;0,0;0,0;3,69
27202;Python;NAZARIA;'7898636192540;ASEPXIA GEN GEL DE LIMPEZA 150ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;23,77;0,0;0,0;23,77
27203;Python;NAZARIA;'7898079006404;PRESERV PRUDENCE EFEITO RETARD 8UN;2025-05-08 21:02:08;RN;NAZARIA;1;100;24;12,96;0,0;0,0;12,96
27204;Python;NAZARIA;'7896015519636;COREGA PO LC 22G ;2025-05-08 21:02:08;RN;NAZARIA;1;3854;36;21,39;0,0;0,0;21,39
27205;Python;NAZARIA;'7897517902469;ESC RICCA STYLE BLACK VENTILAD;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;17,83;0,0;0,0;17,83
27206;Python;NAZARIA;'7896015528829;RELVAR ELLIPTA 100/25MCG 30DS;2025-05-08 21:02:08;RN;NAZARIA;1;39;24;161,26;0,0;0,0;161,26
27207;Python;NAZARIA;'7896004711799;FLUOXETINA 20MG 30CPR C1 (GM2-G);2025-05-08 21:02:08;RN;NAZARIA;1;168;84;50,68;0,8556;0,0;7,32
27208;Python;NAZARIA;'7896015592998;CENTRUM KIT 60CPR+30CPR;2025-05-08 21:02:08;RN;NAZARIA;1;188;14;130,1;0,0;0,0;130,1
27209;Python;NAZARIA;'7899026486454;ELSEVE SHP ARGIN RESIST X3 HOM 200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;6,44;0,0;0,0;6,44
27210;Python;NAZARIA;'7896658001918;DECONGEX PLUS XPE 120ML;2025-05-08 21:02:08;RN;NAZARIA;1;4863;24;20,35;0,0;0,0;20,35
27211;Python;NAZARIA;'8058664022632;ESCOVA DE DENTES INF CHICCO 6M AZUL;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;16,44;0,0;0,0;16,44
27212;Python;NAZARIA;'7896001281813;BAR CER LINEA MORANGO C/ IOGURTE 12UNX20G ;2025-05-08 21:02:08;RN;NAZARIA;1;1;12;25,1;0,0;0,0;25,1
27213;Python;NAZARIA;'635494310207;SERUM 10 SKC 30ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;210,69;0,0;0,0;210,69
27214;Python;NAZARIA;'7896033241502;CONJ ESC+PENTE FIONA AZUL;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;15,92;0,0;0,0;15,92
27215;Python;NAZARIA;'7891317020552;DIVALPROATO SODIO 250MG 30CPR LIB PRO C1 (EUF-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;60;37,9;0,31;0,0;26,15
27216;Python;NAZARIA;'7891134001970;DES ALMA DE FLOR AER JASMIM 168ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;7,34;0,0;0,0;7,34
27217;Python;NAZARIA;'7898029552203;DIAMICRON MR 60MG 30CPR;2025-05-08 21:02:08;RN;NAZARIA;1;208;80;78,47;0,0;0,0;78,47
27218;Python;NAZARIA;'7896241232255;LIVOLON 1,25MG 30CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;48;40,14;0,0;0,0;40,14
27219;Python;NAZARIA;'7891182850018;ESM RISQUE NAT BL 8ML INCOLOR;2025-05-08 21:02:08;RN;NAZARIA;0;0;144;3,86;0,0;0,0;3,86
27220;Python;NAZARIA;'7896020153856;CR PREV T DA XUXINHA ASSADURAS  45G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;11,81;0,0;0,0;11,81
27221;Python;NAZARIA;'7896061980169;ABS LADYSOFT NORMAL SUAVE C/ABAS 24X16;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;6,31;0,0;0,0;6,31
27222;Python;NAZARIA;'7899420508530;SOPI 30 SACH;2025-05-08 21:02:08;RN;NAZARIA;1;42;24;149,58;0,0;0,0;149,58
27223;Python;NAZARIA;'7896658005985;MIRTAX 10MG 30CPR REV;2025-05-08 21:02:08;RN;NAZARIA;0;0;50;28,83;0,0;0,0;28,83
27224;Python;NAZARIA;'7898096577031;DEOCIL SL 10MG 10CPR;2025-05-08 21:02:08;RN;NAZARIA;1;194;120;32,53;0,0;0,0;32,53
27225;Python;NAZARIA;'4005808555338;BLOQ NSUN BABY FPS60 125ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;30,13;0,0;0,0;30,13
27226;Python;NAZARIA;'7897732606760;PROPZINCO MENTA SPR 30ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;20;6,67;0,0;0,0;6,67
27227;Python;NAZARIA;'7896676433050;ECOFILM 0,5% SOL OFT 5ML;2025-05-08 21:02:08;RN;NAZARIA;1;816;50;16,99;0,0;0,0;16,99
27228;Python;NAZARIA;'7506339394535;ABS ALWAYS NOITE SECA 8UN;2025-05-08 21:02:08;RN;NAZARIA;1;363;24;8,85;0,0;0,0;8,85
27229;Python;NAZARIA;'7891106905961;MICROVLAR 21DRG;2025-05-08 21:02:08;RN;NAZARIA;0;0;100;7,48;0,0;0,0;7,48
27230;Python;NAZARIA;'7897900317191;BAR CEREL TRIO NUTS CAST/AMEN/CHO 12X2OG;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;2,63;0,0;0,0;2,63
27231;Python;NAZARIA;'7896523209647;CIPROFLOXACINO 500MG 14CPR (CM5-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;120;36,69;0,0;0,0;36,69
27232;Python;NAZARIA;'7897947610422;MEGA DAY AZ 60CPR;2025-05-08 21:02:08;RN;NAZARIA;1;1128;100;18,29;0,0;0,0;18,29
27233;Python;NAZARIA;'7896230302112;TINTURA DE IODO 2% 30ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;6,88;0,0;0,0;6,88
27234;Python;NAZARIA;'7896018700536;LENCO UMED INTIMUS DEFESA NATURAL 16UN;2025-05-08 21:02:08;RN;NAZARIA;1;227;40;9,2;0,05;0,0;8,74
27235;Python;NAZARIA;'7899572805143;COND O PODEROS LOLLA CREMAO 120ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;27,7;0,0;0,0;27,7
27236;Python;NAZARIA;'7897732607675;OLEO GIRASSOL 50ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;100;6,55;0,0;0,0;6,55
27237;Python;NAZARIA;'7896046711740;CR ALISANTE FORTE ESSENZA PROFISSIONAL;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;10,57;0,0;0,0;10,57
27238;Python;NAZARIA;'7895296411011;DIAZEPAM NQ 5MG 30CPR B1;2025-05-08 21:02:08;RN;NAZARIA;0;0;60;14,73;0,0;0,0;14,73
27239;Python;NAZARIA;'8429420088740;UREADIN FACIAL SERUM HIDR ANTIRRUGAS 30ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;143,0;0,0;0,0;143,0
27240;Python;NAZARIA;'7897930762558;DERMOTIVIN SALIX SAB 130ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;42;54,68;0,0;0,0;54,68
27241;Python;NAZARIA;'7908615062495;TINT COR&TON 0% AMONIA 6.7 CHOCOLATE ;2025-05-08 21:02:08;RN;NAZARIA;1;78;6;13,91;0,0;0,0;13,91
27242;Python;NAZARIA;'7895296128063;ESOMEPRAZOL 40MG 7CPR (G);2025-05-08 21:02:08;RN;NAZARIA;0;0;48;57,34;0,0;0,0;57,34
27243;Python;NAZARIA;'7891024026441;SAB PALMOLIVE NAT TURMALINA 90GR;2025-05-08 21:02:08;RN;NAZARIA;0;0;108;1,24;0,0;0,0;1,24
27244;Python;NAZARIA;'7896011601106;SANATIVO SAB 80G;2025-05-08 21:02:08;RN;NAZARIA;0;0;48;11,37;0,0;0,0;11,37
27245;Python;NAZARIA;'7896261009073;ENABLEX 7,5MG 28CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;50;194,74;0,0;0,0;194,74
27246;Python;NAZARIA;'7896004721903;DEXAMETASONA CR DERM 10GR (E3S-G);2025-05-08 21:02:08;RN;NAZARIA;1;784;56;10,58;0,6359;0,0;3,85
27247;Python;NAZARIA;'7892953003787;CONDROFLEX TANGERINA 30SACH;2025-05-08 21:02:08;RN;NAZARIA;1;4;16;116,89;0,04;0,0;112,21
27248;Python;NAZARIA;'7896004743950;ESOMEPRAZOL 20MG 14CPR REV (GM2-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;48;60,21;0,0;0,0;60,21
27249;Python;NAZARIA;'3337875791885;PURE NIACINAMIDE SERUM LRP 10 30ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;36;197,51;0,0;0,0;197,51
27250;Python;NAZARIA;'7896548198674;OPTI FREE REPLENISH 300ML+120ML+EST GRT;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;44,62;0,0;0,0;44,62
27251;Python;NAZARIA;'7898928577680;ADOC FINN STEVI 100% 65ML GTS;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;10,24;0,0;0,0;10,24
27252;Python;NAZARIA;'7891150060142;SAB LUX LIQ ORQUIDEA NEGRA 250ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;8,53;0,0;0,0;8,53
27253;Python;NAZARIA;'7891058017149;DORFLEX ICY HOT SPR 118ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;42,02;0,0;0,0;42,02
27254;Python;NAZARIA;'7891317028107;VASCOR MR 35MG 60CPR ;2025-05-08 21:02:08;RN;NAZARIA;1;63;80;76,04;0,0;0,0;76,04
27255;Python;NAZARIA;'7891317431136;SNIF SC GTS 50ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;70;19,23;0,0;0,0;19,23
27256;Python;NAZARIA;'7896004730103;SILDENAFILA 50MG 4CPR REV (E3S-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;96;26,64;0,8909999999999999;0,0;2,9
27257;Python;NAZARIA;'7896004782577;RUSOVAS 10MG 90CPR;2025-05-08 21:02:08;RN;NAZARIA;1;5;20;103,45;0,0;0,0;103,45
27258;Python;NAZARIA;'41554543674;BATOM LIQ SUPERSTAY MATTE INK FIGHTER;2025-05-08 21:02:08;RN;NAZARIA;0;0;72;51,06;0,0;0,0;51,06
27259;Python;NAZARIA;'7894916203524;DAFORIN 20MG 30CPR REV C1;2025-05-08 21:02:08;RN;NAZARIA;1;98;84;71,86;0,0;0,0;71,86
27260;Python;NAZARIA;'7896422508100;CEFADROXILA 500MG SUSP 100ML (MD7-G)*;2025-05-08 21:02:08;RN;NAZARIA;0;0;28;102,94;0,0;0,0;102,94
27261;Python;NAZARIA;'7897322714462;MIOFLEX A 12CPR;2025-05-08 21:02:08;RN;NAZARIA;1;28;60;20,23;0,0;0,0;20,23
27262;Python;NAZARIA;'7896641813597;JUNEVE 70MG 28CAP A3;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;348,03;0,0;0,0;348,03
27263;Python;NAZARIA;'7898569764944;VITAMINA D 2.000UI 60CAP;2025-05-08 21:02:08;RN;NAZARIA;0;0;28;51,02;0,0;0,0;51,02
27264;Python;NAZARIA;'7891150059795;CR PENT BEAUTY PLANET LOVE H REP200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;18,41;0,0;0,0;18,41
27265;Python;NAZARIA;'7899026466142;ESM COL SUPER BL ULTRA VIOLETA;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;2,48;0,0;0,0;2,48
27266;Python;NAZARIA;'7896112406570;PRESSAT 5MG 90CPR;2025-05-08 21:02:08;RN;NAZARIA;1;44;18;85,42;0,0;0,0;85,42
27267;Python;NAZARIA;'7896422509428;FINASTERIDA 5MG 30CPR REV (MD7-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;132;105,12;0,0;0,0;105,12
27268;Python;NAZARIA;'7896014193813;NUTRISSE 566 VINHO + COND 3 OLEOS;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;9,97;0,0;0,0;9,97
27269;Python;NAZARIA;'7896112400479;POSICOR SIN 10MG+40MG 28CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;240;116,28;0,0;0,0;116,28
27270;Python;NAZARIA;'7898166041516;AMBROXOL XPE 100ML PED 60FR (G);2025-05-08 21:02:08;RN;NAZARIA;0;0;1;402,59;0,0;0,0;402,59
27271;Python;NAZARIA;'7896004708140;ITRACONAZOL 100MG 15CAP (GM2-G);2025-05-08 21:02:08;RN;NAZARIA;1;3;60;107,95;0,7864;0,0;23,06
27272;Python;NAZARIA;'7898928577611;ADOC FINN ASPAR PO 100ENV 0,8G;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;13,74;0,0;0,0;13,74
27273;Python;NAZARIA;'8720689012447;MAMAD ANTI COL AVENT 330ML TRANSP/SCY106/01;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;57,69;0,0;0,0;57,69
27274;Python;NAZARIA;'7908335402731;SALLVE HIDRAT CORPORAL ANTIATRITO 75G;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;45,54;0,0;0,0;45,54
27275;Python;NAZARIA;'7509546687865;SAB LIQ PROTEX BABY LAVANDA REF 180ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;10,38;0,0;0,0;10,38
27276;Python;NAZARIA;'7897595620484;INIPARET 10MG 14CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;72;59,21;0,0;0,0;59,21
27277;Python;NAZARIA;'7896112401537;COLAGENO HIDROLISADO 11G 30SACH;2025-05-08 21:02:08;RN;NAZARIA;1;26;10;78,5;0,0;0,0;78,5
27278;Python;NAZARIA;'7899941201729;MAX TITANIUM 100% WHEY REF CHOCOLATE 900G;2025-05-08 21:02:08;RN;NAZARIA;1;63;5;118,12;0,0;0,0;118,12
27279;Python;NAZARIA;'7897076923493;LOSARTANA POT+HCT 50MG+12,5MG 30CPR (RBY-G);2025-05-08 21:02:08;RN;NAZARIA;1;27;144;33,39;0,7;0,0;10,02
27280;Python;NAZARIA;'7896261403529;BARRA ZERO ACUCAR EJOY AME/CO 6X12X25 ;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;24,04;0,0;0,0;24,04
27281;Python;NAZARIA;'7895858006037;ALCACHOFRA 200CPR REV;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;143,82;0,0;0,0;143,82
27282;Python;NAZARIA;'7892953001387;PYRIDIUM 200MG 18DRG;2025-05-08 21:02:08;RN;NAZARIA;1;1108;72;25,92;0,1;0,0;23,33
27283;Python;NAZARIA;'7891058008123;ARAVA 100MG 3CPR C1;2025-05-08 21:02:08;RN;NAZARIA;0;0;90;264,39;0,0;0,0;264,39
27284;Python;NAZARIA;'7896006215950;EUDOK 20MG 30CPR REV C1;2025-05-08 21:02:08;RN;NAZARIA;0;0;48;95,35;0,0;0,0;95,35
27285;Python;NAZARIA;'7891158106576;PEDIASURE MORANGO 850G;2025-05-08 21:02:08;RN;NAZARIA;1;3;12;148,76;0,0;0,0;148,76
27286;Python;NAZARIA;'7898927564261;CARVEDILOL 6,25MG 30CPR (ZY-G);2025-05-08 21:02:08;RN;NAZARIA;1;19;198;24,11;0,6973;0,0;7,3
27287;Python;NAZARIA;'7896016808821;PRESERV JONTEX INTENSE LUB 4UN;2025-05-08 21:02:08;RN;NAZARIA;1;23;20;22,64;0,07;0,0;21,06
27288;Python;NAZARIA;'7500435241656;OLDSPICE CLEAR GEL RFRESCANT 80G;2025-05-08 21:02:08;RN;NAZARIA;1;121;12;16,87;0,0;0,0;16,87
27289;Python;NAZARIA;'7891800348392;CURATIVOS DIVERTIDOS MENINOS 10UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;54;4,11;0,0;0,0;4,11
27290;Python;NAZARIA;'7898008491936;ALBUMINA SACH CHOCOLATE 500G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;27,9;0,0;0,0;27,9
27291;Python;NAZARIA;'7899706154062;NORMADERM VCY SAB 40G;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;35,9;0,0;0,0;35,9
27292;Python;NAZARIA;'7891010247010;MANTE TRAT J&J OGX CAB ONDULADO 187G;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;43,49;0,0;0,0;43,49
27293;Python;NAZARIA;'7898582382224;ZOMIG OD 2,5MG 2CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;165;56,93;0,0;0,0;56,93
27294;Python;NAZARIA;'7891150032248;SAB LUX LIQ BUQUET SONHO 250ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;4,39;0,0;0,0;4,39
27295;Python;NAZARIA;'7891010247409;SAB J&J AMENDOA 80GR;2025-05-08 21:02:08;RN;NAZARIA;0;0;96;3,83;0,0;0,0;3,83
27296;Python;NAZARIA;'7898489510270;SAB LA FLORE FLOR ERVA DOCE 180G;2025-05-08 21:02:08;RN;NAZARIA;0;0;36;2,92;0,0;0,0;2,92
27297;Python;NAZARIA;'7896181904335;SINERGEN 5,0/10MG 30CAP;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;47,09;0,0;0,0;47,09
27298;Python;NAZARIA;'7896111990209;REMOVEDOR DE ESMALTE HIP SUP IMPALA 100ML;2025-05-08 21:02:08;RN;NAZARIA;1;1;96;4,29;0,0;0,0;4,29
27299;Python;NAZARIA;'7896676431674;VENSATE LP 37,5MG 30CAP (C1);2025-05-08 21:02:08;RN;NAZARIA;1;6;100;35,42;0,0;0,0;35,42
27300;Python;NAZARIA;'7897316805688;ZYMAR XD SOL OFTAL 5ML *;2025-05-08 21:02:08;RN;NAZARIA;1;6;100;68,38;0,0;0,0;68,38
27301;Python;NAZARIA;'3499320010788;SOOLANTRA CR 10MG 30G;2025-05-08 21:02:08;RN;NAZARIA;1;10;24;123,06;0,0;0,0;123,06
27302;Python;NAZARIA;'7896472512263;AMOXICILINA 500MG 15CAP     (G)*;2025-05-08 21:02:08;RN;NAZARIA;0;0;32;20,26;0,0;0,0;20,26
